qid,system,score,rank
3628,bge_m3_hybrid_513,0.0,89
3630,bge_m3_hybrid_513,1.0,1
3632,bge_m3_hybrid_513,0.0,75
3633,bge_m3_hybrid_513,0.0,70
3634,bge_m3_hybrid_513,1.0,1
3635,bge_m3_hybrid_513,1.0,1
3636,bge_m3_hybrid_513,0.0,7
3637,bge_m3_hybrid_513,1.0,1
3638,bge_m3_hybrid_513,0.3333333333333333,3
3641,bge_m3_hybrid_513,0.3333333333333333,3
3642,bge_m3_hybrid_513,1.0,1
3643,bge_m3_hybrid_513,1.0,1
3644,bge_m3_hybrid_513,1.0,1
3645,bge_m3_hybrid_513,0.0,-1
3648,bge_m3_hybrid_513,1.0,1
3649,bge_m3_hybrid_513,1.0,1
3650,bge_m3_hybrid_513,0.0,-1
3651,bge_m3_hybrid_513,0.0,-1
3652,bge_m3_hybrid_513,0.0,71
3653,bge_m3_hybrid_513,1.0,1
3654,bge_m3_hybrid_513,1.0,1
3655,bge_m3_hybrid_513,1.0,1
3656,bge_m3_hybrid_513,0.3333333333333333,3
3657,bge_m3_hybrid_513,0.5,2
3659,bge_m3_hybrid_513,0.0,-1
3660,bge_m3_hybrid_513,1.0,1
3662,bge_m3_hybrid_513,0.3333333333333333,3
3663,bge_m3_hybrid_513,0.3333333333333333,3
3664,bge_m3_hybrid_513,1.0,1
3665,bge_m3_hybrid_513,0.0,64
3666,bge_m3_hybrid_513,0.5,2
3668,bge_m3_hybrid_513,0.0,23
3669,bge_m3_hybrid_513,0.3333333333333333,3
3670,bge_m3_hybrid_513,0.0,11
3672,bge_m3_hybrid_513,1.0,1
3673,bge_m3_hybrid_513,1.0,1
3675,bge_m3_hybrid_513,0.0,19
3677,bge_m3_hybrid_513,1.0,1
3678,bge_m3_hybrid_513,0.0,-1
3680,bge_m3_hybrid_513,1.0,1
3681,bge_m3_hybrid_513,0.0,-1
3683,bge_m3_hybrid_513,0.0,22
3685,bge_m3_hybrid_513,0.5,2
3686,bge_m3_hybrid_513,0.5,2
3687,bge_m3_hybrid_513,0.0,35
3688,bge_m3_hybrid_513,1.0,1
3689,bge_m3_hybrid_513,0.3333333333333333,3
3690,bge_m3_hybrid_513,1.0,1
3691,bge_m3_hybrid_513,0.0,-1
3692,bge_m3_hybrid_513,1.0,1
3693,bge_m3_hybrid_513,1.0,1
3694,bge_m3_hybrid_513,0.2,5
3695,bge_m3_hybrid_513,1.0,1
3696,bge_m3_hybrid_513,0.5,2
3697,bge_m3_hybrid_513,1.0,1
3698,bge_m3_hybrid_513,0.0,53
3699,bge_m3_hybrid_513,1.0,1
3700,bge_m3_hybrid_513,0.5,2
3702,bge_m3_hybrid_513,1.0,1
3703,bge_m3_hybrid_513,0.0,-1
3705,bge_m3_hybrid_513,0.0,30
3706,bge_m3_hybrid_513,1.0,1
3707,bge_m3_hybrid_513,1.0,1
3708,bge_m3_hybrid_513,0.0,-1
3709,bge_m3_hybrid_513,1.0,1
3711,bge_m3_hybrid_513,1.0,1
3712,bge_m3_hybrid_513,1.0,1
3714,bge_m3_hybrid_513,0.0,-1
3715,bge_m3_hybrid_513,0.0,20
3717,bge_m3_hybrid_513,0.0,58
3718,bge_m3_hybrid_513,1.0,1
3719,bge_m3_hybrid_513,0.0,7
3720,bge_m3_hybrid_513,1.0,1
3721,bge_m3_hybrid_513,1.0,1
3722,bge_m3_hybrid_513,1.0,1
3723,bge_m3_hybrid_513,0.0,50
3724,bge_m3_hybrid_513,1.0,1
3725,bge_m3_hybrid_513,0.0,15
3726,bge_m3_hybrid_513,1.0,1
3727,bge_m3_hybrid_513,1.0,1
3728,bge_m3_hybrid_513,1.0,1
3729,bge_m3_hybrid_513,1.0,1
3732,bge_m3_hybrid_513,0.0,23
3734,bge_m3_hybrid_513,0.5,2
3735,bge_m3_hybrid_513,1.0,1
3736,bge_m3_hybrid_513,1.0,1
3737,bge_m3_hybrid_513,0.0,-1
3738,bge_m3_hybrid_513,0.0,-1
3739,bge_m3_hybrid_513,1.0,1
3740,bge_m3_hybrid_513,1.0,1
3741,bge_m3_hybrid_513,0.0,-1
3743,bge_m3_hybrid_513,0.0,7
3744,bge_m3_hybrid_513,1.0,1
3746,bge_m3_hybrid_513,1.0,1
3747,bge_m3_hybrid_513,0.5,2
3748,bge_m3_hybrid_513,0.5,2
3749,bge_m3_hybrid_513,0.25,4
3751,bge_m3_hybrid_513,0.0,-1
3752,bge_m3_hybrid_513,1.0,1
3753,bge_m3_hybrid_513,0.0,23
3754,bge_m3_hybrid_513,1.0,1
3755,bge_m3_hybrid_513,0.0,52
3756,bge_m3_hybrid_513,1.0,1
3757,bge_m3_hybrid_513,1.0,1
3759,bge_m3_hybrid_513,1.0,1
3760,bge_m3_hybrid_513,0.0,21
3761,bge_m3_hybrid_513,0.0,20
3762,bge_m3_hybrid_513,1.0,1
3764,bge_m3_hybrid_513,1.0,1
3765,bge_m3_hybrid_513,0.0,-1
3766,bge_m3_hybrid_513,1.0,1
3767,bge_m3_hybrid_513,0.5,2
3768,bge_m3_hybrid_513,0.0,6
3769,bge_m3_hybrid_513,0.0,23
3770,bge_m3_hybrid_513,1.0,1
3771,bge_m3_hybrid_513,1.0,1
3772,bge_m3_hybrid_513,1.0,1
3773,bge_m3_hybrid_513,1.0,1
3774,bge_m3_hybrid_513,0.0,-1
3777,bge_m3_hybrid_513,0.5,2
3778,bge_m3_hybrid_513,1.0,1
3779,bge_m3_hybrid_513,1.0,1
3780,bge_m3_hybrid_513,0.0,10
3781,bge_m3_hybrid_513,0.0,39
3782,bge_m3_hybrid_513,1.0,1
3783,bge_m3_hybrid_513,1.0,1
3784,bge_m3_hybrid_513,0.0,8
3785,bge_m3_hybrid_513,1.0,1
3788,bge_m3_hybrid_513,0.5,2
3789,bge_m3_hybrid_513,0.0,8
3790,bge_m3_hybrid_513,0.5,2
3791,bge_m3_hybrid_513,0.0,-1
3792,bge_m3_hybrid_513,0.0,30
3794,bge_m3_hybrid_513,1.0,1
3795,bge_m3_hybrid_513,1.0,1
3796,bge_m3_hybrid_513,0.0,-1
3798,bge_m3_hybrid_513,0.0,6
3799,bge_m3_hybrid_513,0.0,-1
3800,bge_m3_hybrid_513,1.0,1
3801,bge_m3_hybrid_513,0.0,-1
3802,bge_m3_hybrid_513,0.0,-1
3803,bge_m3_hybrid_513,1.0,1
3805,bge_m3_hybrid_513,1.0,1
3806,bge_m3_hybrid_513,0.0,31
3807,bge_m3_hybrid_513,1.0,1
3808,bge_m3_hybrid_513,0.0,33
3810,bge_m3_hybrid_513,0.0,-1
3811,bge_m3_hybrid_513,1.0,1
3812,bge_m3_hybrid_513,0.0,-1
3813,bge_m3_hybrid_513,1.0,1
3814,bge_m3_hybrid_513,0.5,2
3816,bge_m3_hybrid_513,0.0,13
3817,bge_m3_hybrid_513,0.0,-1
3819,bge_m3_hybrid_513,0.0,46
3820,bge_m3_hybrid_513,1.0,1
3821,bge_m3_hybrid_513,0.0,47
3822,bge_m3_hybrid_513,0.0,-1
3823,bge_m3_hybrid_513,1.0,1
3824,bge_m3_hybrid_513,0.5,2
3825,bge_m3_hybrid_513,0.0,-1
3826,bge_m3_hybrid_513,1.0,1
3828,bge_m3_hybrid_513,0.5,2
3829,bge_m3_hybrid_513,0.0,28
3831,bge_m3_hybrid_513,0.2,5
3832,bge_m3_hybrid_513,1.0,1
3834,bge_m3_hybrid_513,1.0,1
3835,bge_m3_hybrid_513,0.3333333333333333,3
3836,bge_m3_hybrid_513,1.0,1
3837,bge_m3_hybrid_513,1.0,1
3838,bge_m3_hybrid_513,0.5,2
3840,bge_m3_hybrid_513,0.0,19
3841,bge_m3_hybrid_513,0.0,18
3842,bge_m3_hybrid_513,0.0,88
3843,bge_m3_hybrid_513,1.0,1
3844,bge_m3_hybrid_513,1.0,1
3845,bge_m3_hybrid_513,0.0,15
3846,bge_m3_hybrid_513,1.0,1
3847,bge_m3_hybrid_513,0.0,81
3848,bge_m3_hybrid_513,0.0,15
3850,bge_m3_hybrid_513,1.0,1
3851,bge_m3_hybrid_513,1.0,1
3852,bge_m3_hybrid_513,0.5,2
3853,bge_m3_hybrid_513,1.0,1
3854,bge_m3_hybrid_513,1.0,1
3855,bge_m3_hybrid_513,0.0,-1
3856,bge_m3_hybrid_513,1.0,1
3857,bge_m3_hybrid_513,0.0,7
3858,bge_m3_hybrid_513,0.0,-1
3859,bge_m3_hybrid_513,1.0,1
3860,bge_m3_hybrid_513,0.0,9
3861,bge_m3_hybrid_513,1.0,1
3862,bge_m3_hybrid_513,0.5,2
3864,bge_m3_hybrid_513,0.0,15
3865,bge_m3_hybrid_513,1.0,1
3866,bge_m3_hybrid_513,1.0,1
3868,bge_m3_hybrid_513,0.3333333333333333,3
3871,bge_m3_hybrid_513,0.5,2
3872,bge_m3_hybrid_513,1.0,1
3874,bge_m3_hybrid_513,1.0,1
3875,bge_m3_hybrid_513,0.0,-1
3876,bge_m3_hybrid_513,1.0,1
3877,bge_m3_hybrid_513,0.0,-1
3878,bge_m3_hybrid_513,1.0,1
3880,bge_m3_hybrid_513,1.0,1
3881,bge_m3_hybrid_513,1.0,1
3882,bge_m3_hybrid_513,1.0,1
3883,bge_m3_hybrid_513,0.0,-1
3884,bge_m3_hybrid_513,0.25,4
3887,bge_m3_hybrid_513,1.0,1
3891,bge_m3_hybrid_513,1.0,1
3894,bge_m3_hybrid_513,1.0,1
3895,bge_m3_hybrid_513,1.0,1
3896,bge_m3_hybrid_513,1.0,1
3897,bge_m3_hybrid_513,0.0,12
3898,bge_m3_hybrid_513,1.0,1
3899,bge_m3_hybrid_513,0.0,7
3900,bge_m3_hybrid_513,0.5,2
3901,bge_m3_hybrid_513,1.0,1
3902,bge_m3_hybrid_513,1.0,1
3903,bge_m3_hybrid_513,1.0,1
3904,bge_m3_hybrid_513,0.3333333333333333,3
3906,bge_m3_hybrid_513,1.0,1
3908,bge_m3_hybrid_513,0.5,2
3909,bge_m3_hybrid_513,1.0,1
3912,bge_m3_hybrid_513,0.0,-1
3913,bge_m3_hybrid_513,1.0,1
3914,bge_m3_hybrid_513,0.0,56
3915,bge_m3_hybrid_513,0.25,4
3916,bge_m3_hybrid_513,0.0,70
3917,bge_m3_hybrid_513,0.0,-1
3918,bge_m3_hybrid_513,1.0,1
3919,bge_m3_hybrid_513,1.0,1
3921,bge_m3_hybrid_513,0.0,8
3923,bge_m3_hybrid_513,0.0,20
3925,bge_m3_hybrid_513,1.0,1
3927,bge_m3_hybrid_513,1.0,1
3932,bge_m3_hybrid_513,1.0,1
3933,bge_m3_hybrid_513,0.0,-1
3934,bge_m3_hybrid_513,0.0,-1
3935,bge_m3_hybrid_513,0.5,2
3938,bge_m3_hybrid_513,1.0,1
3940,bge_m3_hybrid_513,1.0,1
3942,bge_m3_hybrid_513,0.0,97
3943,bge_m3_hybrid_513,1.0,1
3946,bge_m3_hybrid_513,0.5,2
3949,bge_m3_hybrid_513,0.3333333333333333,3
3950,bge_m3_hybrid_513,0.0,22
3951,bge_m3_hybrid_513,0.0,19
3952,bge_m3_hybrid_513,0.5,2
3953,bge_m3_hybrid_513,0.3333333333333333,3
3955,bge_m3_hybrid_513,1.0,1
3956,bge_m3_hybrid_513,0.5,2
3958,bge_m3_hybrid_513,1.0,1
3959,bge_m3_hybrid_513,0.3333333333333333,3
3960,bge_m3_hybrid_513,1.0,1
3961,bge_m3_hybrid_513,1.0,1
3963,bge_m3_hybrid_513,0.3333333333333333,3
3964,bge_m3_hybrid_513,0.0,19
3965,bge_m3_hybrid_513,0.0,-1
3966,bge_m3_hybrid_513,1.0,1
3967,bge_m3_hybrid_513,1.0,1
3968,bge_m3_hybrid_513,1.0,1
3969,bge_m3_hybrid_513,1.0,1
3970,bge_m3_hybrid_513,0.0,-1
3971,bge_m3_hybrid_513,0.0,-1
3974,bge_m3_hybrid_513,1.0,1
3975,bge_m3_hybrid_513,0.0,-1
3976,bge_m3_hybrid_513,0.3333333333333333,3
3977,bge_m3_hybrid_513,0.0,-1
3978,bge_m3_hybrid_513,0.0,-1
3979,bge_m3_hybrid_513,1.0,1
3980,bge_m3_hybrid_513,1.0,1
3981,bge_m3_hybrid_513,0.0,7
3982,bge_m3_hybrid_513,1.0,1
3983,bge_m3_hybrid_513,1.0,1
3984,bge_m3_hybrid_513,0.0,19
3985,bge_m3_hybrid_513,1.0,1
3986,bge_m3_hybrid_513,1.0,1
3987,bge_m3_hybrid_513,0.5,2
3988,bge_m3_hybrid_513,1.0,1
3989,bge_m3_hybrid_513,0.5,2
3990,bge_m3_hybrid_513,0.5,2
3991,bge_m3_hybrid_513,0.0,-1
3992,bge_m3_hybrid_513,1.0,1
3993,bge_m3_hybrid_513,0.0,7
3994,bge_m3_hybrid_513,0.3333333333333333,3
3995,bge_m3_hybrid_513,1.0,1
3996,bge_m3_hybrid_513,1.0,1
3997,bge_m3_hybrid_513,0.0,7
3998,bge_m3_hybrid_513,0.0,-1
3999,bge_m3_hybrid_513,0.0,74
4000,bge_m3_hybrid_513,0.0,-1
4001,bge_m3_hybrid_513,1.0,1
4002,bge_m3_hybrid_513,0.0,-1
4003,bge_m3_hybrid_513,1.0,1
4004,bge_m3_hybrid_513,0.0,-1
4005,bge_m3_hybrid_513,0.0,6
4008,bge_m3_hybrid_513,1.0,1
4009,bge_m3_hybrid_513,1.0,1
4010,bge_m3_hybrid_513,1.0,1
4011,bge_m3_hybrid_513,0.0,24
4012,bge_m3_hybrid_513,1.0,1
4013,bge_m3_hybrid_513,1.0,1
4014,bge_m3_hybrid_513,1.0,1
4015,bge_m3_hybrid_513,0.0,14
4016,bge_m3_hybrid_513,1.0,1
4017,bge_m3_hybrid_513,1.0,1
4018,bge_m3_hybrid_513,1.0,1
4020,bge_m3_hybrid_513,0.0,35
4024,bge_m3_hybrid_513,1.0,1
4025,bge_m3_hybrid_513,1.0,1
4028,bge_m3_hybrid_513,0.0,15
4030,bge_m3_hybrid_513,1.0,1
4031,bge_m3_hybrid_513,0.0,34
4032,bge_m3_hybrid_513,1.0,1
4033,bge_m3_hybrid_513,0.25,4
4034,bge_m3_hybrid_513,1.0,1
4035,bge_m3_hybrid_513,1.0,1
4036,bge_m3_hybrid_513,1.0,1
4037,bge_m3_hybrid_513,1.0,1
4039,bge_m3_hybrid_513,1.0,1
4040,bge_m3_hybrid_513,1.0,1
4041,bge_m3_hybrid_513,1.0,1
4042,bge_m3_hybrid_513,1.0,1
4044,bge_m3_hybrid_513,1.0,1
4045,bge_m3_hybrid_513,0.0,-1
4046,bge_m3_hybrid_513,0.0,43
4047,bge_m3_hybrid_513,0.0,-1
4048,bge_m3_hybrid_513,0.0,-1
4049,bge_m3_hybrid_513,1.0,1
4050,bge_m3_hybrid_513,1.0,1
4051,bge_m3_hybrid_513,0.0,24
4054,bge_m3_hybrid_513,0.0,-1
4057,bge_m3_hybrid_513,1.0,1
4058,bge_m3_hybrid_513,1.0,1
4060,bge_m3_hybrid_513,1.0,1
4061,bge_m3_hybrid_513,0.0,-1
4062,bge_m3_hybrid_513,1.0,1
4063,bge_m3_hybrid_513,0.5,2
4064,bge_m3_hybrid_513,0.0,14
4066,bge_m3_hybrid_513,0.3333333333333333,3
4067,bge_m3_hybrid_513,1.0,1
4068,bge_m3_hybrid_513,1.0,1
4069,bge_m3_hybrid_513,0.0,-1
4070,bge_m3_hybrid_513,1.0,1
4071,bge_m3_hybrid_513,0.2,5
4072,bge_m3_hybrid_513,0.0,-1
4073,bge_m3_hybrid_513,0.3333333333333333,3
4074,bge_m3_hybrid_513,0.0,24
4075,bge_m3_hybrid_513,1.0,1
4077,bge_m3_hybrid_513,1.0,1
4079,bge_m3_hybrid_513,0.3333333333333333,3
4080,bge_m3_hybrid_513,1.0,1
4082,bge_m3_hybrid_513,1.0,1
4083,bge_m3_hybrid_513,0.0,34
4084,bge_m3_hybrid_513,0.5,2
4087,bge_m3_hybrid_513,0.0,17
4088,bge_m3_hybrid_513,1.0,1
4090,bge_m3_hybrid_513,1.0,1
4091,bge_m3_hybrid_513,1.0,1
4094,bge_m3_hybrid_513,0.0,-1
4095,bge_m3_hybrid_513,1.0,1
4096,bge_m3_hybrid_513,0.3333333333333333,3
4099,bge_m3_hybrid_513,0.0,42
4100,bge_m3_hybrid_513,1.0,1
4101,bge_m3_hybrid_513,1.0,1
4102,bge_m3_hybrid_513,1.0,1
4103,bge_m3_hybrid_513,1.0,1
4104,bge_m3_hybrid_513,0.2,5
4105,bge_m3_hybrid_513,1.0,1
4106,bge_m3_hybrid_513,1.0,1
4108,bge_m3_hybrid_513,0.0,-1
4111,bge_m3_hybrid_513,0.0,37
4112,bge_m3_hybrid_513,1.0,1
4113,bge_m3_hybrid_513,0.0,-1
4114,bge_m3_hybrid_513,1.0,1
4115,bge_m3_hybrid_513,0.5,2
4116,bge_m3_hybrid_513,1.0,1
4117,bge_m3_hybrid_513,0.3333333333333333,3
4118,bge_m3_hybrid_513,1.0,1
4119,bge_m3_hybrid_513,0.0,10
4121,bge_m3_hybrid_513,0.0,26
4122,bge_m3_hybrid_513,1.0,1
4123,bge_m3_hybrid_513,0.5,2
4124,bge_m3_hybrid_513,1.0,1
4125,bge_m3_hybrid_513,0.0,12
4127,bge_m3_hybrid_513,1.0,1
4128,bge_m3_hybrid_513,1.0,1
4129,bge_m3_hybrid_513,1.0,1
4130,bge_m3_hybrid_513,1.0,1
4131,bge_m3_hybrid_513,0.0,-1
4132,bge_m3_hybrid_513,1.0,1
4133,bge_m3_hybrid_513,1.0,1
4134,bge_m3_hybrid_513,1.0,1
4136,bge_m3_hybrid_513,0.3333333333333333,3
4137,bge_m3_hybrid_513,0.0,-1
4138,bge_m3_hybrid_513,1.0,1
4139,bge_m3_hybrid_513,1.0,1
4140,bge_m3_hybrid_513,1.0,1
4141,bge_m3_hybrid_513,0.0,-1
4142,bge_m3_hybrid_513,0.0,12
4143,bge_m3_hybrid_513,1.0,1
4144,bge_m3_hybrid_513,0.0,6
4145,bge_m3_hybrid_513,0.0,27
4146,bge_m3_hybrid_513,1.0,1
4147,bge_m3_hybrid_513,1.0,1
4149,bge_m3_hybrid_513,0.0,-1
4150,bge_m3_hybrid_513,0.5,2
4151,bge_m3_hybrid_513,0.2,5
4152,bge_m3_hybrid_513,1.0,1
4153,bge_m3_hybrid_513,0.0,24
4154,bge_m3_hybrid_513,1.0,1
4158,bge_m3_hybrid_513,0.3333333333333333,3
4159,bge_m3_hybrid_513,0.25,4
4161,bge_m3_hybrid_513,0.0,-1
4162,bge_m3_hybrid_513,0.0,12
4163,bge_m3_hybrid_513,1.0,1
4164,bge_m3_hybrid_513,1.0,1
4165,bge_m3_hybrid_513,0.0,12
4166,bge_m3_hybrid_513,0.0,15
4167,bge_m3_hybrid_513,0.0,74
4170,bge_m3_hybrid_513,1.0,1
4171,bge_m3_hybrid_513,1.0,1
4172,bge_m3_hybrid_513,0.0,-1
4175,bge_m3_hybrid_513,1.0,1
4176,bge_m3_hybrid_513,1.0,1
4177,bge_m3_hybrid_513,0.5,2
4178,bge_m3_hybrid_513,0.0,19
4179,bge_m3_hybrid_513,1.0,1
4180,bge_m3_hybrid_513,0.0,8
4181,bge_m3_hybrid_513,0.0,-1
4184,bge_m3_hybrid_513,0.0,-1
4185,bge_m3_hybrid_513,1.0,1
4186,bge_m3_hybrid_513,0.0,59
4188,bge_m3_hybrid_513,0.0,6
4189,bge_m3_hybrid_513,0.0,16
4190,bge_m3_hybrid_513,1.0,1
4191,bge_m3_hybrid_513,0.0,-1
4192,bge_m3_hybrid_513,1.0,1
4193,bge_m3_hybrid_513,1.0,1
4194,bge_m3_hybrid_513,1.0,1
4195,bge_m3_hybrid_513,1.0,1
4196,bge_m3_hybrid_513,1.0,1
4197,bge_m3_hybrid_513,1.0,1
4198,bge_m3_hybrid_513,1.0,1
4199,bge_m3_hybrid_513,1.0,1
4200,bge_m3_hybrid_513,1.0,1
4201,bge_m3_hybrid_513,0.25,4
4202,bge_m3_hybrid_513,0.0,35
4205,bge_m3_hybrid_513,1.0,1
4206,bge_m3_hybrid_513,1.0,1
4207,bge_m3_hybrid_513,0.25,4
4209,bge_m3_hybrid_513,1.0,1
4210,bge_m3_hybrid_513,0.5,2
4211,bge_m3_hybrid_513,0.5,2
4212,bge_m3_hybrid_513,0.0,-1
4213,bge_m3_hybrid_513,0.0,6
4214,bge_m3_hybrid_513,1.0,1
4215,bge_m3_hybrid_513,1.0,1
4216,bge_m3_hybrid_513,0.0,12
4217,bge_m3_hybrid_513,1.0,1
4220,bge_m3_hybrid_513,1.0,1
4221,bge_m3_hybrid_513,1.0,1
4222,bge_m3_hybrid_513,0.5,2
4223,bge_m3_hybrid_513,0.0,41
4224,bge_m3_hybrid_513,1.0,1
4225,bge_m3_hybrid_513,1.0,1
4226,bge_m3_hybrid_513,0.0,-1
4227,bge_m3_hybrid_513,0.0,15
4229,bge_m3_hybrid_513,1.0,1
4230,bge_m3_hybrid_513,1.0,1
4231,bge_m3_hybrid_513,1.0,1
4232,bge_m3_hybrid_513,1.0,1
4233,bge_m3_hybrid_513,0.2,5
4234,bge_m3_hybrid_513,0.5,2
4236,bge_m3_hybrid_513,0.0,58
4237,bge_m3_hybrid_513,0.0,41
4239,bge_m3_hybrid_513,1.0,1
4240,bge_m3_hybrid_513,1.0,1
4242,bge_m3_hybrid_513,0.0,44
4243,bge_m3_hybrid_513,0.0,-1
4246,bge_m3_hybrid_513,1.0,1
4247,bge_m3_hybrid_513,0.0,-1
4248,bge_m3_hybrid_513,1.0,1
4249,bge_m3_hybrid_513,0.0,-1
4250,bge_m3_hybrid_513,1.0,1
4251,bge_m3_hybrid_513,0.0,96
4252,bge_m3_hybrid_513,1.0,1
4254,bge_m3_hybrid_513,1.0,1
4255,bge_m3_hybrid_513,0.5,2
4256,bge_m3_hybrid_513,1.0,1
4259,bge_m3_hybrid_513,1.0,1
4260,bge_m3_hybrid_513,1.0,1
4261,bge_m3_hybrid_513,0.0,6
4262,bge_m3_hybrid_513,0.3333333333333333,3
4263,bge_m3_hybrid_513,0.0,21
4264,bge_m3_hybrid_513,0.3333333333333333,3
4265,bge_m3_hybrid_513,0.0,12
4266,bge_m3_hybrid_513,0.0,-1
4267,bge_m3_hybrid_513,1.0,1
4268,bge_m3_hybrid_513,0.0,-1
4271,bge_m3_hybrid_513,0.3333333333333333,3
4272,bge_m3_hybrid_513,0.0,64
4274,bge_m3_hybrid_513,1.0,1
4276,bge_m3_hybrid_513,1.0,1
4277,bge_m3_hybrid_513,1.0,1
4279,bge_m3_hybrid_513,1.0,1
4280,bge_m3_hybrid_513,1.0,1
4282,bge_m3_hybrid_513,1.0,1
4283,bge_m3_hybrid_513,0.5,2
4284,bge_m3_hybrid_513,0.0,12
4285,bge_m3_hybrid_513,1.0,1
4286,bge_m3_hybrid_513,0.0,11
4288,bge_m3_hybrid_513,0.25,4
4289,bge_m3_hybrid_513,1.0,1
4290,bge_m3_hybrid_513,1.0,1
4292,bge_m3_hybrid_513,0.0,-1
4293,bge_m3_hybrid_513,0.0,30
4295,bge_m3_hybrid_513,0.0,-1
4296,bge_m3_hybrid_513,1.0,1
4297,bge_m3_hybrid_513,1.0,1
4298,bge_m3_hybrid_513,1.0,1
4299,bge_m3_hybrid_513,0.0,54
4300,bge_m3_hybrid_513,0.0,41
4302,bge_m3_hybrid_513,1.0,1
4304,bge_m3_hybrid_513,0.5,2
4305,bge_m3_hybrid_513,1.0,1
4308,bge_m3_hybrid_513,0.0,8
4309,bge_m3_hybrid_513,1.0,1
4311,bge_m3_hybrid_513,0.3333333333333333,3
4312,bge_m3_hybrid_513,1.0,1
4313,bge_m3_hybrid_513,1.0,1
4314,bge_m3_hybrid_513,0.0,7
4316,bge_m3_hybrid_513,0.0,9
4317,bge_m3_hybrid_513,1.0,1
4318,bge_m3_hybrid_513,1.0,1
4320,bge_m3_hybrid_513,1.0,1
4321,bge_m3_hybrid_513,1.0,1
4322,bge_m3_hybrid_513,1.0,1
4323,bge_m3_hybrid_513,1.0,1
4324,bge_m3_hybrid_513,1.0,1
4325,bge_m3_hybrid_513,1.0,1
4327,bge_m3_hybrid_513,1.0,1
4328,bge_m3_hybrid_513,0.0,-1
4329,bge_m3_hybrid_513,0.0,50
4330,bge_m3_hybrid_513,1.0,1
4331,bge_m3_hybrid_513,0.3333333333333333,3
4332,bge_m3_hybrid_513,0.0,-1
4333,bge_m3_hybrid_513,1.0,1
4334,bge_m3_hybrid_513,1.0,1
4335,bge_m3_hybrid_513,0.0,11
4336,bge_m3_hybrid_513,0.0,-1
4337,bge_m3_hybrid_513,1.0,1
4338,bge_m3_hybrid_513,0.0,88
4340,bge_m3_hybrid_513,0.0,42
4343,bge_m3_hybrid_513,0.0,17
4344,bge_m3_hybrid_513,0.5,2
4346,bge_m3_hybrid_513,1.0,1
4347,bge_m3_hybrid_513,0.0,-1
4348,bge_m3_hybrid_513,1.0,1
4351,bge_m3_hybrid_513,0.3333333333333333,3
4352,bge_m3_hybrid_513,1.0,1
4353,bge_m3_hybrid_513,0.2,5
4354,bge_m3_hybrid_513,0.0,-1
4355,bge_m3_hybrid_513,0.5,2
4357,bge_m3_hybrid_513,0.0,16
4358,bge_m3_hybrid_513,0.0,6
4359,bge_m3_hybrid_513,1.0,1
4360,bge_m3_hybrid_513,0.0,-1
4362,bge_m3_hybrid_513,1.0,1
4363,bge_m3_hybrid_513,0.0,86
4364,bge_m3_hybrid_513,0.0,25
4365,bge_m3_hybrid_513,0.0,12
4366,bge_m3_hybrid_513,0.0,10
4367,bge_m3_hybrid_513,1.0,1
4368,bge_m3_hybrid_513,1.0,1
4369,bge_m3_hybrid_513,0.0,-1
4370,bge_m3_hybrid_513,0.5,2
4371,bge_m3_hybrid_513,0.5,2
4374,bge_m3_hybrid_513,1.0,1
4375,bge_m3_hybrid_513,0.0,12
4376,bge_m3_hybrid_513,1.0,1
4377,bge_m3_hybrid_513,0.3333333333333333,3
4378,bge_m3_hybrid_513,0.5,2
4379,bge_m3_hybrid_513,0.0,29
4381,bge_m3_hybrid_513,0.5,2
4383,bge_m3_hybrid_513,1.0,1
4384,bge_m3_hybrid_513,0.3333333333333333,3
4386,bge_m3_hybrid_513,1.0,1
4387,bge_m3_hybrid_513,1.0,1
4388,bge_m3_hybrid_513,0.0,-1
4389,bge_m3_hybrid_513,0.0,-1
4390,bge_m3_hybrid_513,1.0,1
4391,bge_m3_hybrid_513,0.0,-1
4392,bge_m3_hybrid_513,0.5,2
4394,bge_m3_hybrid_513,0.5,2
4395,bge_m3_hybrid_513,1.0,1
4396,bge_m3_hybrid_513,1.0,1
4398,bge_m3_hybrid_513,1.0,1
4399,bge_m3_hybrid_513,1.0,1
4400,bge_m3_hybrid_513,1.0,1
4401,bge_m3_hybrid_513,1.0,1
4402,bge_m3_hybrid_513,0.0,61
4403,bge_m3_hybrid_513,0.5,2
4404,bge_m3_hybrid_513,1.0,1
4405,bge_m3_hybrid_513,0.0,59
4406,bge_m3_hybrid_513,0.0,-1
4407,bge_m3_hybrid_513,0.0,17
4408,bge_m3_hybrid_513,1.0,1
4409,bge_m3_hybrid_513,0.0,-1
4410,bge_m3_hybrid_513,1.0,1
4411,bge_m3_hybrid_513,1.0,1
4412,bge_m3_hybrid_513,0.3333333333333333,3
4413,bge_m3_hybrid_513,1.0,1
4414,bge_m3_hybrid_513,1.0,1
4415,bge_m3_hybrid_513,1.0,1
4416,bge_m3_hybrid_513,1.0,1
4417,bge_m3_hybrid_513,0.25,4
4420,bge_m3_hybrid_513,1.0,1
4423,bge_m3_hybrid_513,1.0,1
4424,bge_m3_hybrid_513,1.0,1
4425,bge_m3_hybrid_513,0.0,9
4426,bge_m3_hybrid_513,1.0,1
4427,bge_m3_hybrid_513,1.0,1
